time,x,y,z
1.60545E+12,2.511,2.194,9.86
1.60545E+12,2.473,2.174,9.917
1.60545E+12,2.435,2.251,10.224
1.60545E+12,2.262,2.289,10.473
1.60545E+12,2.052,2.174,10.683
1.60545E+12,1.784,2.117,10.645
1.60545E+12,1.535,1.983,10.453
1.60545E+12,1.401,1.887,10.358
1.60545E+12,1.362,1.772,10.204
1.60545E+12,1.477,1.906,10.185
1.60545E+12,1.65,2.059,10.204
1.60545E+12,2.052,2.117,10.243
1.60545E+12,2.205,2.404,10.243
1.60545E+12,2.186,2.806,10.3
1.60545E+12,2.282,3.017,10.3
1.60545E+12,2.435,3.113,10.262
1.60545E+12,2.665,3.342,10.319
1.60545E+12,2.837,3.706,10.415
1.60545E+12,2.799,4.204,10.53
1.60545E+12,3.105,4.242,10.53
1.60545E+12,3.392,4.568,10.626
1.60545E+12,3.699,4.051,10.913
1.60545E+12,3.871,3.955,11.621
1.60545E+12,3.584,4.185,12.158
1.60545E+12,3.43,4.223,12.33
1.60545E+12,3.565,3.955,12.502
1.60545E+12,3.699,3.745,12.426
1.60545E+12,3.66,3.783,12.1
1.60545E+12,3.526,3.859,11.736
1.60545E+12,3.488,3.917,11.392
1.60545E+12,3.507,3.898,10.951
1.60545E+12,3.526,3.898,10.473
1.60545E+12,3.622,3.917,10.166
1.60545E+12,3.679,4.032,9.917
1.60545E+12,3.718,4.07,9.687
1.60545E+12,3.737,4.108,9.515
1.60545E+12,3.679,4.128,9.419
1.60545E+12,3.603,4.185,9.362
1.60545E+12,3.45,4.128,9.247
1.60545E+12,3.373,4.051,9.19
1.60545E+12,3.258,3.955,9.113
1.60545E+12,3.086,3.898,9.036
1.60545E+12,2.913,3.879,8.902
1.60545E+12,2.799,3.84,8.711
1.60545E+12,2.703,3.821,8.5
1.60545E+12,2.703,3.859,8.232
1.60545E+12,2.741,3.955,7.945
1.60545E+12,2.818,4.013,7.696
1.60545E+12,2.856,4.185,7.466
1.60545E+12,2.837,4.3,7.313
1.60545E+12,2.818,4.434,7.275
1.60545E+12,2.818,4.472,7.255
1.60545E+12,2.799,4.491,7.294
1.60545E+12,2.799,4.472,7.37
1.60545E+12,2.741,4.53,7.37
1.60545E+12,2.703,4.587,7.351
1.60545E+12,2.703,4.606,7.275
1.60545E+12,2.76,4.587,7.121
1.60545E+12,2.818,4.587,6.911
1.60545E+12,2.818,4.625,6.7
1.60545E+12,2.741,4.913,6.375
1.60545E+12,2.818,4.989,6.126
1.60545E+12,3.009,5.142,5.953
1.60545E+12,3.143,5.238,5.743
1.60545E+12,3.143,5.315,5.609
1.60545E+12,3.182,5.411,5.551
1.60545E+12,3.258,5.468,5.494
1.60545E+12,3.22,5.487,5.417
1.60545E+12,3.124,5.545,5.417
1.60545E+12,3.086,5.621,5.398
1.60545E+12,3.048,5.736,5.398
1.60545E+12,3.028,5.755,5.341
1.60545E+12,3.048,5.736,5.149
1.60545E+12,3.086,5.679,4.996
1.60545E+12,3.086,5.64,4.9
1.60545E+12,3.105,5.621,4.843
1.60545E+12,3.086,5.64,4.728
1.60545E+12,3.143,5.679,4.651
1.60545E+12,3.296,5.717,4.575
1.60545E+12,3.507,5.813,4.498
1.60545E+12,3.641,5.889,4.364
1.60545E+12,3.737,5.985,4.268
1.60545E+12,3.833,6.062,4.172
1.60545E+12,3.813,6.062,4.096
1.60545E+12,3.756,6.157,4.134
1.60545E+12,3.699,6.138,4.268
1.60545E+12,3.699,6.081,4.345
1.60545E+12,3.699,5.985,4.402
1.60545E+12,3.852,5.966,4.326
1.60545E+12,3.909,5.985,4.23
1.60545E+12,3.89,6.1,4.077
1.60545E+12,3.89,6.215,3.962
1.60545E+12,3.909,6.311,3.866
1.60545E+12,3.928,6.253,3.847
1.60545E+12,3.909,6.215,3.789
1.60545E+12,3.833,6.253,3.828
1.60545E+12,3.756,6.272,3.962
1.60545E+12,3.737,6.291,4.153
1.60545E+12,3.775,6.33,4.23
1.60545E+12,3.833,6.311,4.345
1.60545E+12,3.871,6.349,4.364
1.60545E+12,3.89,6.387,4.402
1.60545E+12,3.852,6.406,4.402
1.60545E+12,3.756,6.445,4.421
1.60545E+12,3.756,6.521,4.46
1.60545E+12,3.718,6.56,4.536
1.60545E+12,3.66,6.655,4.575
1.60545E+12,3.641,6.713,4.689
1.60545E+12,3.66,6.694,4.862
1.60545E+12,3.66,6.674,4.9
1.60545E+12,3.699,6.655,4.977
1.60545E+12,3.565,6.655,5.015
1.60545E+12,3.488,6.674,5.149
1.60545E+12,3.43,6.598,5.149
1.60545E+12,3.43,6.598,5.092
1.60545E+12,3.392,6.636,4.977
1.60545E+12,3.45,6.751,4.996
1.60545E+12,3.488,6.808,4.977
1.60545E+12,3.565,6.847,4.843
1.60545E+12,3.66,6.847,4.843
1.60545E+12,3.66,6.789,4.862
1.60545E+12,3.679,6.789,4.728
1.60545E+12,3.641,6.789,4.67
1.60545E+12,3.641,6.789,4.575
1.60545E+12,3.622,6.77,4.517
1.60545E+12,3.584,6.789,4.555
1.60545E+12,3.565,6.808,4.632
1.60545E+12,3.507,6.732,4.747
1.60545E+12,3.43,6.694,4.747
1.60545E+12,3.335,6.713,4.747
1.60545E+12,3.316,6.674,4.728
1.60545E+12,3.296,6.617,4.651
1.60545E+12,3.354,6.54,4.555
1.60545E+12,3.411,6.54,4.402
1.60545E+12,3.469,6.54,4.326
1.60545E+12,3.565,6.502,4.23
1.60545E+12,3.584,6.483,4.134
1.60545E+12,3.584,6.445,4.058
1.60545E+12,3.584,6.483,3.981
1.60545E+12,3.565,6.406,3.847
1.60545E+12,3.545,6.387,3.751
1.60545E+12,3.488,6.349,3.694
1.60545E+12,3.488,6.291,3.675
1.60545E+12,3.411,6.272,3.694
1.60545E+12,3.411,6.33,3.751
1.60545E+12,3.335,6.349,3.751
1.60545E+12,3.335,6.387,3.732
1.60545E+12,3.316,6.387,3.751
1.60545E+12,3.392,6.445,3.77
1.60545E+12,3.43,6.445,3.751
1.60545E+12,3.45,6.445,3.866
1.60545E+12,3.488,6.464,3.943
1.60545E+12,3.507,6.483,3.981
1.60545E+12,3.526,6.406,4.077
1.60545E+12,3.545,6.349,4.211
1.60545E+12,3.545,6.291,4.287
1.60545E+12,3.545,6.196,4.402
1.60545E+12,3.526,6.119,4.536
1.60545E+12,3.526,6.062,4.651
1.60545E+12,3.526,5.889,4.785
1.60545E+12,3.526,5.755,4.843
1.60545E+12,3.488,5.698,4.977
1.60545E+12,3.469,5.659,5.053
1.60545E+12,3.43,5.621,5.226
1.60545E+12,3.43,5.621,5.455
1.60545E+12,3.45,5.564,5.647
1.60545E+12,3.488,5.545,5.743
1.60545E+12,3.584,5.564,5.896
1.60545E+12,3.545,5.583,6.068
1.60545E+12,3.565,5.602,6.241
1.60545E+12,3.603,5.525,6.336
1.60545E+12,3.66,5.506,6.509
1.60545E+12,3.66,5.525,6.509
1.60545E+12,3.679,5.43,6.394
1.60545E+12,3.507,5.372,6.145
1.60545E+12,3.373,5.334,5.953
1.60545E+12,3.258,5.296,5.953
1.60545E+12,3.277,5.142,5.858
1.60545E+12,3.354,5.028,5.934
1.60545E+12,3.392,4.97,6.107
1.60545E+12,3.335,4.894,6.221
1.60545E+12,3.316,4.913,6.355
1.60545E+12,3.258,5.008,6.489
1.60545E+12,3.277,5.066,6.489
1.60545E+12,3.316,5.085,6.547
1.60545E+12,3.392,5.104,6.489
1.60545E+12,3.411,5.047,6.528
1.60545E+12,3.469,4.989,6.509
1.60545E+12,3.507,4.874,6.489
1.60545E+12,3.603,4.779,6.585
1.60545E+12,3.679,4.645,6.662
1.60545E+12,3.737,4.549,6.815
1.60545E+12,3.756,4.53,6.987
1.60545E+12,3.775,4.511,7.275
1.60545E+12,3.718,4.606,7.658
1.60545E+12,3.737,4.549,8.021
1.60545E+12,3.775,4.472,8.27
1.60545E+12,3.737,4.357,8.558
1.60545E+12,3.699,4.3,8.711
1.60545E+12,3.679,4.185,8.883
1.60545E+12,3.622,4.108,8.921
1.60545E+12,3.641,4.108,8.883
1.60545E+12,3.641,4.051,8.692
1.60545E+12,3.679,4.051,8.577
1.60545E+12,3.813,4.089,8.404
1.60545E+12,3.89,4.147,8.309
1.60545E+12,4.024,4.223,8.213
1.60545E+12,4.158,4.242,8.194
1.60545E+12,4.273,4.262,8.328
1.60545E+12,4.35,4.319,8.519
1.60545E+12,4.407,4.281,8.672
1.60545E+12,4.388,4.166,8.73
1.60545E+12,4.426,4.07,8.807
1.60545E+12,4.331,4.013,8.845
1.60545E+12,4.235,4.051,8.826
1.60545E+12,4.158,4.108,8.826
1.60545E+12,4.043,4.185,8.73
1.60545E+12,4.005,4.242,8.634
1.60545E+12,4.082,4.281,8.462
1.60545E+12,4.235,4.223,8.27
1.60545E+12,4.388,4.185,8.098
1.60545E+12,4.503,4.166,8.136
1.60545E+12,4.618,4.128,8.155
1.60545E+12,4.675,4.147,8.404
1.60545E+12,4.656,4.108,8.634
1.60545E+12,4.599,4.204,8.941
1.60545E+12,4.522,4.185,9.113
1.60545E+12,4.407,4.147,9.151
1.60545E+12,4.331,4.108,8.96
1.60545E+12,4.177,4.032,8.634
1.60545E+12,4.082,3.917,8.251
1.60545E+12,4.082,3.764,7.926
1.60545E+12,4.043,3.611,7.638
1.60545E+12,4.005,3.553,7.543
1.60545E+12,3.89,3.63,7.677
1.60545E+12,3.833,3.649,7.926
1.60545E+12,3.794,3.668,8.328
1.60545E+12,3.794,3.591,8.692
1.60545E+12,3.813,3.476,8.96
1.60545E+12,3.775,3.457,9.132
1.60545E+12,3.718,3.457,9.19
1.60545E+12,3.699,3.572,9.228
1.60545E+12,3.718,3.63,9.17
1.60545E+12,3.756,3.534,9.055
1.60545E+12,3.833,3.476,8.902
1.60545E+12,3.833,3.476,8.902
1.60545E+12,3.833,3.476,8.902
1.60545E+12,3.833,3.476,8.883
1.60545E+12,3.852,3.438,8.902
1.60545E+12,3.852,3.4,8.921
1.60545E+12,3.852,3.342,8.979
1.60545E+12,3.967,3.4,8.998
1.60545E+12,4.005,3.381,9.075
1.60545E+12,4.043,3.381,9.132
1.60545E+12,4.043,3.4,9.19
1.60545E+12,3.986,3.381,9.151
1.60545E+12,4.005,3.381,9.036
1.60545E+12,3.986,3.342,8.787
1.60545E+12,3.948,3.342,8.653
1.60545E+12,3.948,3.381,8.519
1.60545E+12,3.948,3.4,8.366
1.60545E+12,3.948,3.381,8.27
1.60545E+12,3.967,3.381,8.309
1.60545E+12,3.928,3.362,8.309
1.60545E+12,3.928,3.381,8.232
1.60545E+12,3.928,3.362,8.213
1.60545E+12,3.928,3.342,8.251
1.60545E+12,3.967,3.323,8.213
1.60545E+12,3.948,3.323,8.232
1.60545E+12,4.024,3.266,8.232
1.60545E+12,4.043,3.247,8.251
1.60545E+12,4.043,3.266,8.27
1.60545E+12,3.967,3.342,8.385
1.60545E+12,3.948,3.4,8.481
1.60545E+12,3.852,3.362,8.596
1.60545E+12,3.813,3.4,8.634
1.60545E+12,3.775,3.304,8.558
1.60545E+12,3.756,3.189,8.347
1.60545E+12,3.794,3.17,8.213
1.60545E+12,3.794,3.151,8.06
1.60545E+12,3.813,3.094,8.002
1.60545E+12,3.813,3.151,8.079
1.60545E+12,3.89,3.189,8.232
1.60545E+12,3.871,3.285,8.424
1.60545E+12,3.89,3.304,8.672
1.60545E+12,3.871,3.247,8.826
1.60545E+12,3.852,3.208,8.902
1.60545E+12,3.756,3.113,8.845
1.60545E+12,3.718,3.074,8.768
1.60545E+12,3.699,3.036,8.711
1.60545E+12,3.66,3.036,8.711
1.60545E+12,3.622,3.036,8.73
1.60545E+12,3.66,3.055,8.73
1.60545E+12,3.679,3.094,8.787
1.60545E+12,3.679,3.074,8.73
1.60545E+12,3.775,3.094,8.73
1.60545E+12,3.794,3.113,8.615
1.60545E+12,3.833,3.151,8.481
1.60545E+12,3.852,3.189,8.443
1.60545E+12,3.852,3.17,8.309
1.60545E+12,3.813,3.17,8.232
1.60545E+12,3.813,3.189,8.27
1.60545E+12,3.737,3.208,8.29
1.60545E+12,3.699,3.189,8.366
1.60545E+12,3.737,3.151,8.424
1.60545E+12,3.775,3.113,8.5
1.60545E+12,3.756,3.074,8.596
1.60545E+12,3.794,3.113,8.596
1.60545E+12,3.737,3.094,8.596
1.60545E+12,3.775,3.132,8.577
1.60545E+12,3.794,3.094,8.481
1.60545E+12,3.833,3.113,8.385
1.60545E+12,3.833,3.132,8.251
1.60545E+12,3.833,3.132,8.213
1.60545E+12,3.852,3.189,8.136
1.60545E+12,3.852,3.208,8.213
1.60545E+12,3.833,3.17,8.251
1.60545E+12,3.833,3.132,8.385
1.60545E+12,3.794,3.113,8.424
1.60545E+12,3.775,3.074,8.462
1.60545E+12,3.737,3.074,8.538
1.60545E+12,3.679,3.055,8.481
1.60545E+12,3.756,3.094,8.5
1.60545E+12,3.756,3.132,8.443
1.60545E+12,3.794,3.132,8.462
1.60545E+12,3.833,3.113,8.443
1.60545E+12,3.871,3.113,8.481
1.60545E+12,3.89,3.113,8.443
1.60545E+12,3.871,3.094,8.481
1.60545E+12,3.871,3.113,8.481
1.60545E+12,3.928,3.132,8.5
1.60545E+12,3.89,3.151,8.424
1.60545E+12,3.928,3.189,8.443
1.60545E+12,4.005,3.208,8.328
1.60545E+12,4.024,3.208,8.347
1.60545E+12,4.082,3.247,8.366
1.60545E+12,4.139,3.266,8.347
1.60545E+12,4.216,3.266,8.462
1.60545E+12,4.177,3.189,8.538
1.60545E+12,4.177,3.17,8.577
1.60545E+12,4.101,3.132,8.692
1.60545E+12,3.948,3.113,8.634
1.60545E+12,3.813,3.074,8.5
1.60545E+12,3.718,2.998,8.385
1.60545E+12,3.718,2.94,8.29
1.60545E+12,3.679,2.883,8.155
1.60545E+12,3.66,2.845,8.079
1.60545E+12,3.622,2.845,8.079
1.60545E+12,3.603,2.825,8.079
1.60545E+12,3.641,2.806,8.155
1.60545E+12,3.622,2.806,8.232
1.60545E+12,3.679,2.883,8.309
1.60545E+12,3.699,2.902,8.385
1.60545E+12,3.756,2.902,8.462
1.60545E+12,3.794,2.959,8.519
1.60545E+12,3.852,2.979,8.577
1.60545E+12,3.948,2.979,8.596
1.60545E+12,4.005,2.979,8.634
1.60545E+12,3.967,3.036,8.634
1.60545E+12,3.967,3.017,8.672
1.60545E+12,3.948,2.979,8.596
1.60545E+12,3.813,2.998,8.596
1.60545E+12,3.756,2.921,8.5
1.60545E+12,3.699,2.902,8.424
1.60545E+12,3.603,2.845,8.366
1.60545E+12,3.545,2.864,8.366
1.60545E+12,3.526,2.864,8.328
1.60545E+12,3.565,2.883,8.385
1.60545E+12,3.584,2.902,8.385
1.60545E+12,3.603,2.902,8.462
1.60545E+12,3.66,2.921,8.481
1.60545E+12,3.679,2.902,8.462
1.60545E+12,3.679,2.902,8.519
1.60545E+12,3.679,2.959,8.519
1.60545E+12,3.641,2.94,8.596
1.60545E+12,3.622,2.959,8.634
1.60545E+12,3.584,3.036,8.73
1.60545E+12,3.584,2.998,8.787
1.60545E+12,3.545,2.998,8.768
1.60545E+12,3.545,2.979,8.653
1.60545E+12,3.526,3.017,8.538
1.60545E+12,3.507,2.979,8.462
1.60545E+12,3.45,3.017,8.347
1.60545E+12,3.392,2.979,8.251
1.60545E+12,3.373,2.959,8.175
1.60545E+12,3.335,2.979,8.155
1.60545E+12,3.335,2.998,8.175
1.60545E+12,3.373,3.017,8.213
1.60545E+12,3.43,3.055,8.27
1.60545E+12,3.45,3.074,8.309
1.60545E+12,3.469,3.074,8.385
1.60545E+12,3.507,3.055,8.558
1.60545E+12,3.526,3.094,8.692
1.60545E+12,3.507,3.055,8.807
1.60545E+12,3.507,2.979,8.807
1.60545E+12,3.43,2.902,8.845
1.60545E+12,3.43,2.883,8.787
1.60545E+12,3.335,2.864,8.73
1.60545E+12,3.316,2.864,8.672
1.60545E+12,3.316,2.845,8.538
1.60545E+12,3.277,2.845,8.481
1.60545E+12,3.296,2.845,8.404
1.60545E+12,3.354,2.902,8.385
1.60545E+12,3.45,2.902,8.404
1.60545E+12,3.507,2.94,8.424
1.60545E+12,3.584,2.979,8.443
1.60545E+12,3.641,2.979,8.481
1.60545E+12,3.66,2.998,8.558
1.60545E+12,3.718,2.998,8.596
1.60545E+12,3.699,2.979,8.653
1.60545E+12,3.66,2.94,8.672
1.60545E+12,3.603,2.94,8.692
1.60545E+12,3.545,2.845,8.615
1.60545E+12,3.469,2.864,8.558
1.60545E+12,3.411,2.883,8.519
1.60545E+12,3.373,2.883,8.519
1.60545E+12,3.373,2.921,8.443
1.60545E+12,3.411,2.921,8.404
1.60545E+12,3.411,2.94,8.424
1.60545E+12,3.43,2.94,8.424
1.60545E+12,3.45,2.921,8.462
1.60545E+12,3.43,2.921,8.462
1.60545E+12,3.45,2.902,8.5
1.60545E+12,3.45,2.864,8.538
1.60545E+12,3.43,2.883,8.634
1.60545E+12,3.411,2.883,8.653
1.60545E+12,3.411,2.883,8.653
1.60545E+12,3.43,2.864,8.634
1.60545E+12,3.392,2.864,8.615
1.60545E+12,3.373,2.864,8.577
1.60545E+12,3.411,2.883,8.558
1.60545E+12,3.392,2.902,8.519
1.60545E+12,3.392,2.883,8.519
1.60545E+12,3.392,2.883,8.519
1.60545E+12,3.354,2.902,8.519
1.60545E+12,3.392,2.883,8.577
1.60545E+12,3.373,2.902,8.596
1.60545E+12,3.373,2.902,8.596
1.60545E+12,3.392,2.845,8.634
1.60545E+12,3.373,2.845,8.615
1.60545E+12,3.373,2.845,8.615
1.60545E+12,3.392,2.883,8.577
1.60545E+12,3.392,2.883,8.538
1.60545E+12,3.411,2.883,8.5
1.60545E+12,3.43,2.864,8.519
1.60545E+12,3.43,2.902,8.481
1.60545E+12,3.43,2.902,8.558
1.60545E+12,3.469,2.94,8.538
1.60545E+12,3.488,2.921,8.538
1.60545E+12,3.507,2.883,8.558
1.60545E+12,3.469,2.921,8.558
1.60545E+12,3.411,2.902,8.558
1.60545E+12,3.373,2.864,8.538
1.60545E+12,3.373,2.806,8.577
1.60545E+12,3.335,2.806,8.596
1.60545E+12,3.316,2.806,8.596
1.60545E+12,3.296,2.806,8.653
1.60545E+12,3.316,2.787,8.653
1.60545E+12,3.335,2.768,8.672
1.60545E+12,3.335,2.768,8.653
1.60545E+12,3.373,2.806,8.653
1.60545E+12,3.373,2.825,8.634
1.60545E+12,3.392,2.845,8.634
1.60545E+12,3.392,2.845,8.615
1.60545E+12,3.392,2.845,8.577
1.60545E+12,3.411,2.825,8.538
1.60545E+12,3.392,2.845,8.596
1.60545E+12,3.373,2.845,8.577
1.60545E+12,3.373,2.825,8.596
1.60545E+12,3.411,2.806,8.577
1.60545E+12,3.411,2.825,8.577
1.60545E+12,3.43,2.806,8.596
1.60545E+12,3.43,2.845,8.615
1.60545E+12,3.43,2.845,8.634
1.60545E+12,3.43,2.825,8.634
1.60545E+12,3.43,2.806,8.653
1.60545E+12,3.45,2.825,8.634
1.60545E+12,3.411,2.806,8.615
1.60545E+12,3.392,2.806,8.596
1.60545E+12,3.411,2.806,8.538
1.60545E+12,3.373,2.845,8.558
1.60545E+12,3.392,2.845,8.577
1.60545E+12,3.392,2.825,8.558
1.60545E+12,3.392,2.845,8.538
1.60545E+12,3.373,2.845,8.558
1.60545E+12,3.392,2.864,8.577
1.60545E+12,3.373,2.864,8.596
1.60545E+12,3.392,2.845,8.596
1.60545E+12,3.43,2.825,8.634
1.60545E+12,3.411,2.845,8.634
1.60545E+12,3.43,2.825,8.692
1.60545E+12,3.392,2.806,8.692
1.60545E+12,3.392,2.864,8.653
1.60545E+12,3.373,2.864,8.653
1.60545E+12,3.296,2.845,8.596
1.60545E+12,3.316,2.845,8.558
1.60545E+12,3.316,2.825,8.538
1.60545E+12,3.316,2.864,8.558
1.60545E+12,3.316,2.806,8.519
1.60545E+12,3.335,2.845,8.5
1.60545E+12,3.354,2.864,8.519
1.60545E+12,3.354,2.902,8.481
1.60545E+12,3.392,2.864,8.538
1.60545E+12,3.392,2.883,8.538
1.60545E+12,3.411,2.845,8.538
1.60545E+12,3.411,2.845,8.538
1.60545E+12,3.392,2.806,8.558
1.60545E+12,3.354,2.787,8.615
1.60545E+12,3.316,2.749,8.653
1.60545E+12,3.277,2.73,8.634
1.60545E+12,3.277,2.711,8.692
1.60545E+12,3.258,2.73,8.672
1.60545E+12,3.296,2.749,8.73
1.60545E+12,3.277,2.749,8.692
1.60545E+12,3.354,2.768,8.634
1.60545E+12,3.373,2.768,8.73
1.60545E+12,3.373,2.768,8.692
1.60545E+12,3.354,2.768,8.711
1.60545E+12,3.392,2.787,8.653
1.60545E+12,3.335,2.768,8.615
1.60545E+12,3.354,2.787,8.596
1.60545E+12,3.335,2.768,8.596
1.60545E+12,3.335,2.73,8.615
1.60545E+12,3.296,2.749,8.615
1.60545E+12,3.335,2.73,8.615
1.60545E+12,3.373,2.768,8.615
1.60545E+12,3.411,2.768,8.653
1.60545E+12,3.411,2.806,8.653
1.60545E+12,3.373,2.825,8.653
1.60545E+12,3.373,2.845,8.615
1.60545E+12,3.335,2.806,8.634
1.60545E+12,3.335,2.787,8.558
1.60545E+12,3.335,2.806,8.615
1.60545E+12,3.316,2.787,8.615
1.60545E+12,3.316,2.787,8.577
1.60545E+12,3.296,2.768,8.577
1.60545E+12,3.316,2.768,8.615
1.60545E+12,3.277,2.73,8.672
1.60545E+12,3.277,2.749,8.672
1.60545E+12,3.277,2.73,8.653
1.60545E+12,3.277,2.73,8.692
1.60545E+12,3.316,2.749,8.672
1.60545E+12,3.296,2.768,8.711
1.60545E+12,3.316,2.787,8.672
1.60545E+12,3.316,2.787,8.653
1.60545E+12,3.354,2.806,8.615
1.60545E+12,3.335,2.787,8.596
1.60545E+12,3.373,2.845,8.634
1.60545E+12,3.354,2.806,8.615
1.60545E+12,3.354,2.806,8.596
1.60545E+12,3.335,2.806,8.634
1.60545E+12,3.373,2.806,8.615
1.60545E+12,3.392,2.806,8.558
1.60545E+12,3.392,2.825,8.596
1.60545E+12,3.392,2.825,8.558
1.60545E+12,3.354,2.825,8.596
1.60545E+12,3.354,2.806,8.596
1.60545E+12,3.373,2.845,8.558
1.60545E+12,3.335,2.806,8.634
1.60545E+12,3.335,2.806,8.615
1.60545E+12,3.335,2.806,8.634
1.60545E+12,3.335,2.749,8.615
1.60545E+12,3.354,2.749,8.653
1.60545E+12,3.354,2.787,8.672
1.60545E+12,3.392,2.787,8.711
1.60545E+12,3.392,2.787,8.653
1.60545E+12,3.373,2.768,8.634
1.60545E+12,3.392,2.768,8.634
1.60545E+12,3.392,2.768,8.596
1.60545E+12,3.392,2.749,8.577
1.60545E+12,3.354,2.768,8.577
1.60545E+12,3.373,2.787,8.558
1.60545E+12,3.316,2.787,8.596
1.60545E+12,3.354,2.787,8.615
1.60545E+12,3.373,2.768,8.615
1.60545E+12,3.335,2.806,8.634
1.60545E+12,3.354,2.806,8.634
1.60545E+12,3.335,2.806,8.672
1.60545E+12,3.354,2.806,8.634
1.60545E+12,3.316,2.806,8.653
1.60545E+12,3.316,2.768,8.653
1.60545E+12,3.354,2.787,8.577
1.60545E+12,3.335,2.768,8.577
1.60545E+12,3.354,2.768,8.558
1.60545E+12,3.354,2.787,8.577
1.60545E+12,3.354,2.787,8.596
1.60545E+12,3.392,2.825,8.596
1.60545E+12,3.392,2.768,8.596
1.60545E+12,3.373,2.787,8.615
1.60545E+12,3.392,2.787,8.615
1.60545E+12,3.354,2.768,8.672
1.60545E+12,3.373,2.749,8.634
1.60545E+12,3.392,2.768,8.672
1.60545E+12,3.373,2.787,8.653
1.60545E+12,3.316,2.711,8.672
1.60545E+12,3.316,2.691,8.672
1.60545E+12,3.296,2.691,8.692
1.60545E+12,3.277,2.691,8.692
1.60545E+12,3.258,2.711,8.73
1.60545E+12,3.258,2.73,8.711
1.60545E+12,3.239,2.768,8.73
1.60545E+12,3.277,2.73,8.711
1.60545E+12,3.296,2.749,8.692
1.60545E+12,3.296,2.749,8.672
1.60545E+12,3.296,2.749,8.615
1.60545E+12,3.296,2.768,8.653
1.60545E+12,3.296,2.768,8.634
1.60545E+12,3.296,2.768,8.596
1.60545E+12,3.277,2.787,8.596
1.60545E+12,3.277,2.73,8.615
1.60545E+12,3.22,2.749,8.615
1.60545E+12,3.239,2.73,8.653
1.60545E+12,3.239,2.73,8.653
1.60545E+12,3.201,2.711,8.672
1.60545E+12,3.258,2.711,8.711
1.60545E+12,3.258,2.73,8.73
1.60545E+12,3.277,2.73,8.749
1.60545E+12,3.277,2.749,8.749
1.60545E+12,3.277,2.749,8.692
1.60545E+12,3.258,2.749,8.711
1.60545E+12,3.239,2.749,8.634
1.60545E+12,3.239,2.749,8.634
1.60545E+12,3.239,2.749,8.596
1.60545E+12,3.239,2.749,8.634
1.60545E+12,3.201,2.768,8.692
1.60545E+12,3.162,2.711,8.73
1.60545E+12,3.143,2.749,8.672
1.60545E+12,3.124,2.711,8.711
1.60545E+12,3.105,2.749,8.711
1.60545E+12,3.105,2.787,8.73
1.60545E+12,3.086,2.806,8.787
1.60545E+12,3.105,2.825,8.807
1.60545E+12,3.086,2.864,8.787
1.60545E+12,3.086,2.845,8.768
1.60545E+12,3.048,2.825,8.807
1.60545E+12,3.028,2.864,8.864
1.60545E+12,2.99,2.825,8.921
1.60545E+12,3.009,2.864,8.998
1.60545E+12,2.933,2.864,8.96
1.60545E+12,2.894,2.883,8.845
1.60545E+12,2.875,2.921,8.672
1.60545E+12,2.913,2.959,8.481
1.60545E+12,2.856,2.959,8.347
1.60545E+12,2.875,2.921,8.29
1.60545E+12,3.086,2.806,8.366
1.60545E+12,3.526,2.653,8.749
1.60545E+12,3.852,2.691,9.228
1.60545E+12,3.986,2.845,9.687
1.60545E+12,3.948,2.845,10.013
1.60545E+12,3.794,2.864,10.166
1.60545E+12,3.488,2.94,10.243
1.60545E+12,3.182,2.902,10.281
1.60545E+12,2.856,2.787,10.511
1.60545E+12,2.435,2.998,10.913
1.60545E+12,2.569,2.768,11.2
1.60545E+12,2.55,2.328,11.66
1.60545E+12,2.033,2.576,12.196
1.60545E+12,1.784,2.845,12.943
1.60545E+12,1.688,2.883,13.383
1.60545E+12,1.899,2.73,13.728
1.60545E+12,2.167,2.672,13.939
1.60545E+12,2.396,2.806,13.824
1.60545E+12,2.626,2.921,13.421
1.60545E+12,2.818,2.979,12.809
1.60545E+12,3.277,3.055,12.253
1.60545E+12,3.622,3.132,11.756
1.60545E+12,3.737,3.381,11.315
1.60545E+12,3.871,3.553,11.009
1.60545E+12,3.967,3.553,10.875
1.60545E+12,4.024,3.496,10.798
1.60545E+12,4.043,3.476,10.798
1.60545E+12,3.967,3.381,10.875
1.60545E+12,3.852,3.323,10.798
1.60545E+12,3.699,3.247,10.741
1.60545E+12,3.603,3.17,10.587
1.60545E+12,3.488,3.113,10.396
1.60545E+12,3.45,3.132,10.128
1.60545E+12,3.469,3.151,9.821
1.60545E+12,3.488,3.17,9.553
1.60545E+12,3.526,3.208,9.247
1.60545E+12,3.488,3.323,9.017
1.60545E+12,3.469,3.381,8.787
1.60545E+12,3.469,3.342,8.596
1.60545E+12,3.45,3.381,8.385
1.60545E+12,3.507,3.342,8.175
1.60545E+12,3.43,3.304,8.021
1.60545E+12,3.411,3.4,7.926
1.60545E+12,3.296,3.534,8.002
1.60545E+12,3.277,3.63,8.021
1.60545E+12,3.296,3.687,8.002
1.60545E+12,3.392,3.572,7.753
1.60545E+12,3.43,3.591,7.332
1.60545E+12,3.373,3.687,6.872
1.60545E+12,3.316,3.821,6.489
1.60545E+12,3.296,3.974,6.183
1.60545E+12,3.296,4.07,5.934
1.60545E+12,3.335,4.223,5.743
1.60545E+12,3.392,4.377,5.609
1.60545E+12,3.43,4.549,5.57
